;0;1;2;3;4;5
861;Aeroflot JSC;/en/the-fund/responsible-investment/our-voting-records/meeting/?s=RU0009062285&m=952281&c=5643915;AFLT;22/06/2015;Annual;Russia
862;Aeroflot PJSC;/en/the-fund/responsible-investment/our-voting-records/meeting/?s=RU0009062285&m=1041172&c=5643915;AFLT;27/06/2016;Annual;Russia
863;Aeroflot PJSC;/en/the-fund/responsible-investment/our-voting-records/meeting/?s=RU0009062285&m=1102267&c=5643915;AFLT;26/12/2016;Special;Russia
864;Aeroflot PJSC;/en/the-fund/responsible-investment/our-voting-records/meeting/?s=RU0009062285&m=1130078&c=5643915;AFLT;26/06/2017;Annual;Russia
865;Aeroflot PJSC;/en/the-fund/responsible-investment/our-voting-records/meeting/?s=RU0009062285&m=1188180&c=6115488;AFLT;26/12/2017;Special;Russia
866;Aeroflot PJSC;/en/the-fund/responsible-investment/our-voting-records/meeting/?s=RU0009062285&m=1244458&c=5643940;AFLT;25/06/2018;Annual;Russia
867;Aeroflot-Russian Airlines PJSC;/en/the-fund/responsible-investment/our-voting-records/meeting/?s=RU0009062285&m=1260458&c=5643915;AFLT;23/10/2018;Special;Russia
868;Aeroports de Paris ADP;/en/the-fund/responsible-investment/our-voting-records/meeting/?s=F00882104&m=850200&c=355082;ADP;15/05/2014;Annual/Special;France
869;Aeroports de Paris ADP;/en/the-fund/responsible-investment/our-voting-records/meeting/?s=FR0010340141&m=945814&c=5643915;ADP;18/05/2015;Annual;France
870;Aeroports de Paris ADP;/en/the-fund/responsible-investment/our-voting-records/meeting/?s=FR0010340141&m=1053446&c=5643915;ADP;03/05/2016;Annual/Special;France
871;Aeroports de Paris ADP;/en/the-fund/responsible-investment/our-voting-records/meeting/?s=FR0010340141&m=1115403&c=5643915;ADP;11/05/2017;Annual/Special;France
872;Aeroports de Paris ADP;/en/the-fund/responsible-investment/our-voting-records/meeting/?s=FR0010340141&m=1206409&c=5643915;ADP;04/05/2018;Annual/Special;France
873;Aeropostale, Inc.;/en/the-fund/responsible-investment/our-voting-records/meeting/?s=007865108&m=898297&c=355082;ARO;30/06/2014;Annual;USA
874;AeroVironment, Inc.;/en/the-fund/responsible-investment/our-voting-records/meeting/?s=008073108&m=827990&c=355082;AVAV;04/10/2013;Annual;USA
875;AeroVironment, Inc.;/en/the-fund/responsible-investment/our-voting-records/meeting/?s=008073108&m=916193&c=355082;AVAV;17/10/2014;Annual;USA
876;AeroVironment, Inc.;/en/the-fund/responsible-investment/our-voting-records/meeting/?s=008073108&m=998433&c=5646452;AVAV;02/10/2015;Annual;USA
877;AeroVironment, Inc.;/en/the-fund/responsible-investment/our-voting-records/meeting/?s=008073108&m=1083964&c=5646452;AVAV;30/09/2016;Annual;USA
878;AeroVironment, Inc.;/en/the-fund/responsible-investment/our-voting-records/meeting/?s=008073108&m=1261081&c=5646452;AVAV;28/09/2018;Annual;USA
879;AES Gener S.A.;/en/the-fund/responsible-investment/our-voting-records/meeting/?s=P0607L111&m=829931&c=355082;AESGENER;03/10/2013;Special;Chile
880;AES Gener S.A.;/en/the-fund/responsible-investment/our-voting-records/meeting/?s=P0607L111&m=869294&c=355082;AESGENER;29/04/2014;Annual;Chile
881;AES Gener S.A.;/en/the-fund/responsible-investment/our-voting-records/meeting/?s=P0607L111&m=922782&c=5418128;AESGENER;23/10/2014;Special;Chile
882;AES Gener S.A.;/en/the-fund/responsible-investment/our-voting-records/meeting/?s=CL0001880955&m=958277&c=5643926;AESGENER;30/04/2015;Annual;Chile
883;AES TIETE ENERGIA SA;/en/the-fund/responsible-investment/our-voting-records/meeting/?s=BRTIETCDAM15&m=1018689&c=5643915;TIET4;14/01/2016;Special;Brazil
884;AES TIETE ENERGIA SA;/en/the-fund/responsible-investment/our-voting-records/meeting/?s=BRTIETCDAM15&m=1032826&c=5643915;TIET4;31/03/2016;Special;Brazil
885;AES TIETE ENERGIA SA;/en/the-fund/responsible-investment/our-voting-records/meeting/?s=BRTIETCDAM15&m=1052398&c=5643915;TIET4;28/04/2016;Annual;Brazil
886;AES TIETE ENERGIA SA;/en/the-fund/responsible-investment/our-voting-records/meeting/?s=BRTIETCDAM15&m=1045109&c=5643915;TIET4;28/04/2016;Special;Brazil
887;AES TIETE ENERGIA SA;/en/the-fund/responsible-investment/our-voting-records/meeting/?s=BRTIETCDAM15&m=1079150&c=5643915;TIET4;15/08/2016;Special;Brazil
888;AES Tiete Energia SA;/en/the-fund/responsible-investment/our-voting-records/meeting/?s=BRTIETACNOR0&m=1092653&c=5643915;TIET4;31/10/2016;Special;Brazil
889;AES Tiete Energia SA;/en/the-fund/responsible-investment/our-voting-records/meeting/?s=BRTIETACNOR0&m=1125641&c=5643915;TIET4;20/04/2017;Annual;Brazil
890;AES Tiete Energia SA;/en/the-fund/responsible-investment/our-voting-records/meeting/?s=BRTIETACNPR7&m=1125789&c=5643915;TIET4;20/04/2017;Annual;Brazil
891;AES Tiete Energia SA;/en/the-fund/responsible-investment/our-voting-records/meeting/?s=BRTIETCDAM15&m=1125792&c=5643915;TIET4;20/04/2017;Annual;Brazil
892;AES Tiete Energia SA;/en/the-fund/responsible-investment/our-voting-records/meeting/?s=BRTIETACNOR0&m=1125644&c=5643915;TIET4;20/04/2017;Special;Brazil
893;AES Tiete Energia SA;/en/the-fund/responsible-investment/our-voting-records/meeting/?s=BRTIETACNOR0&m=1145825&c=5643915;TIET4;29/05/2017;Special;Brazil
894;AES Tiete Energia SA;/en/the-fund/responsible-investment/our-voting-records/meeting/?s=BRTIETCDAM15&m=1145984&c=5643915;TIET4;29/05/2017;Special;Brazil
895;AES Tiete Energia SA;/en/the-fund/responsible-investment/our-voting-records/meeting/?s=BRTIETACNOR0&m=1192734&c=5643915;TIET4;19/01/2018;Special;Brazil
896;AES Tiete Energia SA;/en/the-fund/responsible-investment/our-voting-records/meeting/?s=BRTIETACNOR0&m=1196747&c=5643915;TIET4;21/02/2018;Special;Brazil
897;AES Tiete Energia SA;/en/the-fund/responsible-investment/our-voting-records/meeting/?s=BRTIETACNOR0&m=1216093&c=5643915;TIET4;24/04/2018;Annual;Brazil
898;AES Tiete Energia SA;/en/the-fund/responsible-investment/our-voting-records/meeting/?s=BRTIETCDAM15&m=1216808&c=5643915;TIET4;24/04/2018;Annual;Brazil
899;AES Tiete Energia SA;/en/the-fund/responsible-investment/our-voting-records/meeting/?s=BRTIETACNPR7&m=1216809&c=5643915;TIET4;24/04/2018;Annual;Brazil
900;AES Tiete Energia SA;/en/the-fund/responsible-investment/our-voting-records/meeting/?s=BRTIETACNOR0&m=1216108&c=5643915;TIET4;24/04/2018;Special;Brazil
901;AES Tiete Energia SA;/en/the-fund/responsible-investment/our-voting-records/meeting/?s=BRTIETACNOR0&m=1259200&c=5643915;TIET4;10/09/2018;Special;Brazil
902;AES Tiete SA;/en/the-fund/responsible-investment/our-voting-records/meeting/?s=P4991B119&m=816171&c=355082;GETI4;12/07/2013;Special;Brazil
903;AES Tiete SA;/en/the-fund/responsible-investment/our-voting-records/meeting/?s=P4991B101&m=816324&c=355082;GETI4;12/07/2013;Special;Brazil
904;AES Tiete SA;/en/the-fund/responsible-investment/our-voting-records/meeting/?s=P4991B119&m=867301&c=355082;GETI4;25/04/2014;Annual;Brazil
905;AES Tiete SA;/en/the-fund/responsible-investment/our-voting-records/meeting/?s=P4991B101&m=867311&c=355082;GETI4;25/04/2014;Annual;Brazil
906;AES Tiete SA;/en/the-fund/responsible-investment/our-voting-records/meeting/?s=P4991B119&m=867306&c=355082;GETI4;25/04/2014;Special;Brazil
907;AES Tiete SA;/en/the-fund/responsible-investment/our-voting-records/meeting/?s=BRGETIACNOR7&m=955442&c=5643915;GETI4;23/04/2015;Annual;Brazil
908;AES Tiete SA;/en/the-fund/responsible-investment/our-voting-records/meeting/?s=BRGETIACNPR4&m=955713&c=5643915;GETI4;23/04/2015;Annual;Brazil
909;AES Tiete SA;/en/the-fund/responsible-investment/our-voting-records/meeting/?s=BRGETIACNOR7&m=955437&c=5643915;GETI4;23/04/2015;Special;Brazil
910;AES Tiete SA;/en/the-fund/responsible-investment/our-voting-records/meeting/?s=BRGETIACNOR7&m=990282&c=5643915;GETI4;05/08/2015;Special;Brazil
911;AES Tiete SA;/en/the-fund/responsible-investment/our-voting-records/meeting/?s=BRGETIACNOR7&m=1004990&c=5643915;GETI4;26/10/2015;Special;Brazil
912;AES Tiete SA;/en/the-fund/responsible-investment/our-voting-records/meeting/?s=BRGETIACNOR7&m=1005000&c=5643915;GETI4;26/10/2015;Special;Brazil
913;Aetna Inc.;/en/the-fund/responsible-investment/our-voting-records/meeting/?s=00817Y108&m=879505&c=355082;AET;30/05/2014;Annual;USA
914;Aetna Inc.;/en/the-fund/responsible-investment/our-voting-records/meeting/?s=00817Y108&m=962416&c=5646462;AET;15/05/2015;Annual;USA
915;Aetna Inc.;/en/the-fund/responsible-investment/our-voting-records/meeting/?s=00817Y108&m=1001007&c=5646452;AET;19/10/2015;Special;USA
916;Aetna Inc.;/en/the-fund/responsible-investment/our-voting-records/meeting/?s=00817Y108&m=1051355&c=5646462;AET;20/05/2016;Annual;USA
917;Aetna Inc.;/en/the-fund/responsible-investment/our-voting-records/meeting/?s=00817Y108&m=1135814&c=5646452;AET;19/05/2017;Annual;USA
918;Aetna Inc.;/en/the-fund/responsible-investment/our-voting-records/meeting/?s=00817Y108&m=1200695&c=5646462;AET;13/03/2018;Special;USA
919;Aetna Inc.;/en/the-fund/responsible-investment/our-voting-records/meeting/?s=00817Y108&m=1223712&c=5646462;AET;18/05/2018;Annual;USA
920;AF AB;/en/the-fund/responsible-investment/our-voting-records/meeting/?s=W05244103&m=851562&c=355082;AF B;05/05/2014;Annual;Sweden
921;AF AB;/en/the-fund/responsible-investment/our-voting-records/meeting/?s=SE0005999836&m=939660&c=5643915;AF B;29/04/2015;Annual;Sweden
922;AF AB;/en/the-fund/responsible-investment/our-voting-records/meeting/?s=SE0005999836&m=1023744&c=5643915;AF B;27/04/2016;Annual;Sweden
923;AF AB;/en/the-fund/responsible-investment/our-voting-records/meeting/?s=SE0005999836&m=1112391&c=5643915;AF B;25/04/2017;Annual;Sweden
924;AF AB;/en/the-fund/responsible-investment/our-voting-records/meeting/?s=SE0005999836&m=1215363&c=5643915;AF B;25/04/2018;Annual;Sweden
925;Afarak Group PLC;/en/the-fund/responsible-investment/our-voting-records/meeting/?s=X0806L103&m=838634&c=355082;AFAGR;08/05/2014;Annual;Finland
926;Afarak Group PLC;/en/the-fund/responsible-investment/our-voting-records/meeting/?s=FI0009800098&m=967690&c=5643915;AFAGR;08/05/2015;Annual;Finland
927;Afarak Group PLC;/en/the-fund/responsible-investment/our-voting-records/meeting/?s=FI0009800098&m=1028097&c=5643915;AFAGR;11/05/2016;Annual;Finland
928;Afarak Group PLC;/en/the-fund/responsible-investment/our-voting-records/meeting/?s=FI0009800098&m=1114256&c=5643915;AFAGR;23/05/2017;Annual;Finland
929;Afarak Group PLC;/en/the-fund/responsible-investment/our-voting-records/meeting/?s=FI0009800098&m=1190663&c=5643915;AFAGR;05/02/2018;Special;Finland
930;Afarak Group PLC;/en/the-fund/responsible-investment/our-voting-records/meeting/?s=FI0009800098&m=1238565&c=5643915;AFAGR;29/05/2018;Annual;Finland
931;Affecto OYJ;/en/the-fund/responsible-investment/our-voting-records/meeting/?s=X0020H102&m=851887&c=355082;AFE1V;10/04/2014;Annual;Finland
932;Affecto OYJ;/en/the-fund/responsible-investment/our-voting-records/meeting/?s=FI0009013312&m=942083&c=5643915;AFE1V;08/04/2015;Annual;Finland
933;Affecto OYJ;/en/the-fund/responsible-investment/our-voting-records/meeting/?s=FI0009013312&m=1028050&c=5643915;AFE1V;08/04/2016;Annual;Finland
934;Affecto Oyj;/en/the-fund/responsible-investment/our-voting-records/meeting/?s=FI0009013312&m=1121945&c=5643915;AFE1V;07/04/2017;Annual;Finland
935;Affiliated Managers Group, Inc.;/en/the-fund/responsible-investment/our-voting-records/meeting/?s=008252108&m=884353&c=355082;AMG;16/06/2014;Annual;USA
936;Affiliated Managers Group, Inc.;/en/the-fund/responsible-investment/our-voting-records/meeting/?s=008252108&m=973595&c=5646462;AMG;15/06/2015;Annual;USA
937;Affiliated Managers Group, Inc.;/en/the-fund/responsible-investment/our-voting-records/meeting/?s=008252108&m=1061315&c=5646452;AMG;14/06/2016;Annual;USA
938;Affiliated Managers Group, Inc.;/en/the-fund/responsible-investment/our-voting-records/meeting/?s=008252108&m=1146318&c=5646462;AMG;13/06/2017;Annual;USA
939;Affiliated Managers Group, Inc.;/en/the-fund/responsible-investment/our-voting-records/meeting/?s=008252108&m=1236008&c=5646452;AMG;12/06/2018;Annual;USA
940;Affimed NV;/en/the-fund/responsible-investment/our-voting-records/meeting/?s=N01045108&m=977290&c=5646452;AFMD;09/06/2015;Annual;Netherlands
941;Affimed NV;/en/the-fund/responsible-investment/our-voting-records/meeting/?s=N01045108&m=1019450&c=5646452;AFMD;21/01/2016;Special;Netherlands
942;Affine RE;/en/the-fund/responsible-investment/our-voting-records/meeting/?s=F0093R219&m=867310&c=355082;IML;30/04/2014;Annual/Special;France
943;Affine RE;/en/the-fund/responsible-investment/our-voting-records/meeting/?s=FR0000036105&m=956488&c=5643915;IML;30/04/2015;Annual/Special;France
944;Affymetrix, Inc.;/en/the-fund/responsible-investment/our-voting-records/meeting/?s=00826T108&m=960202&c=5646452;AFFX;13/05/2015;Annual;USA
945;Affymetrix, Inc.;/en/the-fund/responsible-investment/our-voting-records/meeting/?s=00826T108&m=1030748&c=5646452;AFFX;31/03/2016;Special;USA
946;AFG Arbonia-Forster-Holding AG;/en/the-fund/responsible-investment/our-voting-records/meeting/?s=H00624215&m=846533&c=355082;AFGN;25/04/2014;Annual;Switzerland
947;AFG Arbonia-Forster-Holding AG;/en/the-fund/responsible-investment/our-voting-records/meeting/?s=CH0110240600&m=936274&c=5643915;AFGN;17/04/2015;Annual;Switzerland
948;AFG Arbonia-Forster-Holding AG;/en/the-fund/responsible-investment/our-voting-records/meeting/?s=CH0110240600&m=998198&c=5643915;AFGN;11/09/2015;Special;Switzerland
949;AFG Arbonia-Forster-Holding AG;/en/the-fund/responsible-investment/our-voting-records/meeting/?s=CH0110240600&m=1028627&c=5643915;AFGN;22/04/2016;Annual;Switzerland
950;AFG Arbonia-Forster-Holding AG;/en/the-fund/responsible-investment/our-voting-records/meeting/?s=CH0110240600&m=1094083&c=5643915;AFGN;01/11/2016;Special;Switzerland
951;Aflac Incorporated;/en/the-fund/responsible-investment/our-voting-records/meeting/?s=001055102&m=864303&c=355082;AFL;05/05/2014;Annual;USA
952;Aflac Incorporated;/en/the-fund/responsible-investment/our-voting-records/meeting/?s=001055102&m=953897&c=5646452;AFL;04/05/2015;Annual;USA
953;Aflac Incorporated;/en/the-fund/responsible-investment/our-voting-records/meeting/?s=001055102&m=1040056&c=5646452;AFL;02/05/2016;Annual;USA
954;Aflac Incorporated;/en/the-fund/responsible-investment/our-voting-records/meeting/?s=001055102&m=1124322&c=5646462;AFL;01/05/2017;Annual;USA
955;Aflac Incorporated;/en/the-fund/responsible-investment/our-voting-records/meeting/?s=001055102&m=1215804&c=5646462;AFL;07/05/2018;Annual;USA
956;AFP Provida SA;/en/the-fund/responsible-investment/our-voting-records/meeting/?s=P7919K103&m=822428&c=355082;PROVIDA;27/08/2013;Special;Chile
957;AfreecaTV Co. Ltd.;/en/the-fund/responsible-investment/our-voting-records/meeting/?s=KR7067160002&m=1205296&c=5660899;A067160;23/03/2018;Annual;South Korea
958;AfreecaTV Co., Ltd.;/en/the-fund/responsible-investment/our-voting-records/meeting/?s=Y63806106&m=950010&c=5398271;067160;27/03/2015;Annual;South Korea
959;Afren plc;/en/the-fund/responsible-investment/our-voting-records/meeting/?s=G01283103&m=850433&c=5571157;AFR;04/06/2014;Annual;United Kingdom
960;Afren plc;/en/the-fund/responsible-investment/our-voting-records/meeting/?s=GB00B0672758&m=974488&c=5643915;AFR;25/06/2015;Annual;United Kingdom
961;Africa Israel Investments Ltd.;/en/the-fund/responsible-investment/our-voting-records/meeting/?s=M02005102&m=802077&c=355082;AFIL;08/07/2013;Annual;Israel
962;Africa Israel Investments Ltd.;/en/the-fund/responsible-investment/our-voting-records/meeting/?s=M02005102&m=830248&c=355082;AFIL;21/10/2013;Special;Israel
963;Africa Israel Properties Ltd.;/en/the-fund/responsible-investment/our-voting-records/meeting/?s=M0203G105&m=830247&c=355082;AFPR;21/10/2013;Special;Israel
964;Africa Israel Properties Ltd.;/en/the-fund/responsible-investment/our-voting-records/meeting/?s=M0203G105&m=802329&c=355082;AFPR;12/11/2013;Annual;Israel
965;Africa Israel Properties Ltd.;/en/the-fund/responsible-investment/our-voting-records/meeting/?s=M0203G105&m=848361&c=355082;AFPR;02/02/2014;Special;Israel
966;Africa Israel Properties Ltd.;/en/the-fund/responsible-investment/our-voting-records/meeting/?s=M0203G105&m=848386&c=355082;AFPR;25/02/2014;Special;Israel
967;Africa Israel Properties Ltd.;/en/the-fund/responsible-investment/our-voting-records/meeting/?s=M0203G105&m=917191&c=355082;AFPR;30/09/2014;Annual;Israel
968;Africa Israel Properties Ltd.;/en/the-fund/responsible-investment/our-voting-records/meeting/?s=IL0010913544&m=1003754&c=5643915;AFPR;12/10/2015;Annual;Israel
969;Africa Israel Properties Ltd.;/en/the-fund/responsible-investment/our-voting-records/meeting/?s=IL0010913544&m=1092310&c=5643915;AFPR;27/10/2016;Annual;Israel
970;Africa Israel Properties Ltd.;/en/the-fund/responsible-investment/our-voting-records/meeting/?s=IL0010913544&m=1106894&c=5643915;AFPR;19/02/2017;Special;Israel
971;Africa Israel Properties Ltd.;/en/the-fund/responsible-investment/our-voting-records/meeting/?s=IL0010913544&m=1134995&c=5643915;AFPR;11/05/2017;Special;Israel
972;Africa Israel Properties Ltd.;/en/the-fund/responsible-investment/our-voting-records/meeting/?s=IL0010913544&m=1169945&c=5643915;AFPR;26/09/2017;Special;Israel
973;Africa Israel Properties Ltd.;/en/the-fund/responsible-investment/our-voting-records/meeting/?s=IL0010913544&m=1188606&c=5643915;AFPR;18/12/2017;Annual;Israel
974;Africa Israel Properties Ltd.;/en/the-fund/responsible-investment/our-voting-records/meeting/?s=IL0010913544&m=1210162&c=5643915;AFPR;17/04/2018;Special;Israel
975;Africa Israel Residences Ltd.;/en/the-fund/responsible-investment/our-voting-records/meeting/?s=M0191T101&m=861727&c=355082;AFRE;23/04/2014;Special;Israel
976;Africa Israel Residences Ltd.;/en/the-fund/responsible-investment/our-voting-records/meeting/?s=M0191T101&m=903920&c=355082;AFRE;20/07/2014;Special;Israel
977;Africa Israel Residences Ltd.;/en/the-fund/responsible-investment/our-voting-records/meeting/?s=M0191T101&m=917169&c=355082;AFRE;30/09/2014;Annual;Israel
978;Africa Israel Residences Ltd.;/en/the-fund/responsible-investment/our-voting-records/meeting/?s=M0191T101&m=920209&c=355082;AFRE;07/10/2014;Special;Israel
979;Africa Israel Residences Ltd.;/en/the-fund/responsible-investment/our-voting-records/meeting/?s=IL0010979487&m=950309&c=5643915;AFRE;15/04/2015;Special;Israel
980;Africa Israel Residences Ltd.;/en/the-fund/responsible-investment/our-voting-records/meeting/?s=IL0010979487&m=956824&c=5643915;AFRE;29/04/2015;Special;Israel
981;Africa Israel Residences Ltd.;/en/the-fund/responsible-investment/our-voting-records/meeting/?s=IL0010979487&m=997519&c=5643915;AFRE;08/10/2015;Special;Israel
982;Africa Israel Residences Ltd.;/en/the-fund/responsible-investment/our-voting-records/meeting/?s=IL0010979487&m=1004164&c=5643915;AFRE;26/10/2015;Annual;Israel
